name,ndcg_cut_10,recip_rank,map,P_10,recall_10,high_share,margin,avg_time_ms_per_query,low_activation_rate,low_calls,rank_ndcg,rank_mrr,rank_map,rank_speed,score_global
"            qid    docno  rank       score
0       1004258  1195717     1  109.346481
1       1004258  1091350     2  109.247971
2       1004258  1678078     3  109.102287
3       1004258  2395858     4  109.062103
4       1004258  1306851     5  108.996544
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3852629496491988,0.3382325538169522,0.33301190300815464,0.060372492836679864,0.5785339063992359,0.8,1.5,13.8321521134919,80.4297994269341,5614,2.0,2.0,2.0,31.0,10.7
"            qid    docno  rank       score
0       1004258  1195717     1  109.346481
1       1004258  1091350     2  109.247971
2       1004258  1678078     3  109.102287
3       1004258  2395858     4  109.062103
4       1004258  1306851     5  108.996544
...         ...      ...   ...         ...
697995   959589  2551532    96  105.427460
697996   959589  5388796    97  105.408401
697997   959589  1777006    98  105.405685
697998   959589  7979357    99  105.395111
697999   959589  4654924   100  105.356384

[698000 rows x 4 columns]",0.38572871365192196,0.33860241483203535,0.3333624021892757,0.06050143266476012,0.5797158548233046,0.8,2.0,13.950708487676858,86.6189111747851,6046,1.0,1.0,1.0,34.0,10.899999999999999
"            qid    docno  rank       score
0       1051990  5830477     1  103.991119
1       1051990  5830474     2  103.257607
2       1051990  3005654     3  102.812653
3       1051990  8676231     4  102.734467
4       1051990  2743412     5  102.473785
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3799061074166422,0.3339659528933059,0.3287661644056893,0.059283667621779904,0.5681232091690543,0.8,0.5,12.732929049025058,49.25501432664757,3438,6.0,6.0,6.0,23.0,11.100000000000001
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3831300245420591,0.3364871434128451,0.3313712556423419,0.05991404011461672,0.5742359121298948,0.8,1.0,13.554511555966876,70.37249283667622,4912,4.0,5.0,5.0,28.0,11.5
"            qid    docno  rank       score
0        533105  7405433     1  106.851196
1        533105  7405437     2  106.618080
2        533105  1562832     3  106.430099
3        533105  7405438     4  105.385864
4        533105  7405441     5  105.316895
...         ...      ...   ...         ...
697995  1048565  5082243    96   96.651382
697996  1048565  3405650    97   96.639557
697997  1048565  7956324    98   96.638969
697998  1048565  2667738    99   96.627213
697999  1048565  6932149   100   96.599945

[698000 rows x 4 columns]",0.37334450750548015,0.3291347503940589,0.3236260466245337,0.05787965616046154,0.5549188156638012,0.8,0.0,11.022685511627456,0.0,0,12.0,12.0,12.0,13.0,12.300000000000002
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.38382344213457503,0.3375539224296715,0.33223474451755725,0.06004297994269698,0.5751790830945558,0.7,2.0,14.175191929798713,86.26074498567336,6021,3.0,3.0,3.0,35.0,12.600000000000001
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3823396221204683,0.33668048263537614,0.3314210141071247,0.059627507163327265,0.5712034383954154,0.7,1.5,13.841456893022922,79.91404011461319,5578,5.0,4.0,4.0,32.0,12.799999999999999
"            qid    docno  rank       score
0       1004258  1195717     1  109.346481
1       1004258  1091350     2  109.247971
2       1004258  1678078     3  109.102287
3       1004258  2395858     4  109.062103
4       1004258  1306851     5  108.996544
...         ...      ...   ...         ...
697995   870422  6904055    96   97.520340
697996   870422  3667273    97   97.492462
697997   870422  6888145    98   97.491035
697998   870422  2382638    99   97.469910
697999   870422  7803795   100   97.443893

[698000 rows x 4 columns]",0.3735900647400563,0.3296683552458943,0.32428907129183804,0.05793696275071943,0.5549188156638013,0.7,0.5,12.279845801726475,48.63896848137536,3395,11.0,11.0,11.0,19.0,13.400000000000002
"            qid    docno  rank       score
0       1004258  1195717     1  109.346481
1       1004258  1091350     2  109.247971
2       1004258  1678078     3  109.102287
3       1004258  2395858     4  109.062103
4       1004258  1306851     5  108.996544
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3781557896804056,0.33319163280841985,0.32796091177351333,0.05885386819484571,0.5638968481375357,0.7,1.0,13.39415871987872,69.69914040114614,4865,8.0,8.0,8.0,27.0,13.7
"            qid    docno  rank       score
0         16860  7936564     1  104.716156
1         16860  7936559     2  102.315781
2         16860  6566820     3  101.299347
3         16860  5779558     4  101.214165
4         16860  7936560     5  100.833679
...         ...      ...   ...         ...
697995  1040848  7048025    96   96.583984
697996  1040848  4478663    97   96.578880
697997  1040848  4453518    98   96.560837
697998  1040848  1251945    99   96.477943
697999  1040848  7779028   100   96.430351

[698000 rows x 4 columns]",0.3615054491074073,0.32019177714310804,0.31447783072998653,0.05558739255014586,0.5323304680038204,0.7,0.0,9.942109696433631,0.0,0,16.0,16.0,16.0,10.0,14.200000000000001
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.37871167189114985,0.3335460083616298,0.3281088705130978,0.05919770773639308,0.566678605539637,0.6,2.0,13.857732477523173,85.37249283667622,5959,7.0,7.0,7.0,33.0,14.8
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3749008866877555,0.33062901917006926,0.3253673018590139,0.05840974212034704,0.5589780324737343,0.6,1.5,13.695827101418658,78.93982808022922,5510,9.0,9.0,9.0,29.0,15.0
"            qid    docno  rank       score
0       1054071  7909423     1  102.033066
1       1054071  5566175     2   99.675766
2       1054071  3525651     3   99.640884
3       1054071  7596623     4   99.348228
4       1054071  2251151     5   98.907089
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.37388823834884477,0.3299215224076579,0.3243223533620953,0.05829512893983126,0.5579632282712511,0.5,2.0,13.717135675798536,84.46991404011462,5896,10.0,10.0,10.0,30.0,16.0
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.36884099151254746,0.3258868524464346,0.3206519832376214,0.05719197707736683,0.5475883476599808,0.6,1.0,12.964289155481836,68.92550143266476,4811,13.0,13.0,13.0,24.0,16.3
